time,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-08,2021-02-09,2021-02-10,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-03,2021-05-04,2021-05-06,2021-05-07,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-17,2021-05-18,2021-05-20,2021-05-21,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-23,2021-09-24,2021-09-27,2021-09-28,2021-09-29,2021-09-30,2021-10-01,2021-10-05,2021-10-06,2021-10-07,2021-10-08,2021-10-12,2021-10-13,2021-10-14,2021-10-15,2021-10-18,2021-10-19,2021-10-20,2021-10-21,2021-10-22,2021-10-25,2021-10-26,2021-10-27,2021-10-28,2021-10-29,2021-11-01,2021-11-02,2021-11-03,2021-11-04,2021-11-05,2021-11-08,2021-11-09,2021-11-10,2021-11-11,2021-11-12,2021-11-15,2021-11-16,2021-11-17,2021-11-18,2021-11-19,2021-11-22,2021-11-23,2021-11-24,2021-11-25,2021-11-26,2021-11-29,2021-11-30,2021-12-01,2021-12-02,2021-12-03,2021-12-06,2021-12-07,2021-12-08,2021-12-09,2021-12-10,2021-12-13,2021-12-14,2021-12-15,2021-12-16,2021-12-17,2021-12-20,2021-12-21,2021-12-22,2021-12-23,2021-12-24,2021-12-27,2021-12-28,2021-12-29,2021-12-30,2022-01-03,2022-01-04,2022-01-05,2022-01-06,2022-01-07,2022-01-10,2022-01-11,2022-01-12,2022-01-13,2022-01-14,2022-01-17,2022-01-18,2022-01-19,2022-01-20,2022-01-21,2022-01-24,2022-01-25,2022-01-26,2022-01-27,2022-01-28,2022-02-03,2022-02-04,2022-02-07,2022-02-08,2022-02-09,2022-02-10,2022-02-11,2022-02-14,2022-02-15,2022-02-16,2022-02-17,2022-02-18,2022-02-21,2022-02-22,2022-02-23,2022-02-24,2022-02-25,2022-02-28,2022-03-02,2022-03-03,2022-03-04,2022-03-07,2022-03-08,2022-03-10,2022-03-11,2022-03-14,2022-03-15,2022-03-16,2022-03-17,2022-03-18,2022-03-21,2022-03-22,2022-03-23,2022-03-24,2022-03-25,2022-03-28,2022-03-29,2022-03-30,2022-03-31
910,,,,,,90.273,,,,,90.834,,,,,90.229,,,,,90.629,,,,,90.994,,,90.465,,,,,90.302,,,,,,,,,91.9,,,,,91.641,91.816,91.866,91.377,91.832,92.046,91.774,92.394,92.605,92.793,92.782,92.9,93.262,93.231,92.86,93.006,92.547,92.336,92.416,92.05,92.208,92.164,91.787,91.611,91.634,91.619,91.043,91.199,91.105,91.274,90.841,90.855,90.935,90.51,90.649,91.285,91.026,91.273,90.854,90.186,90.244,90.195,90.798,90.772,90.337,90.184,90.214,89.771,90.015,89.855,89.674,90.08,90.048,90.11,89.814,89.896,89.917,90.545,90.103,89.966,90.11,90.141,90.046,90.547,90.512,90.532,91.435,91.913,92.233,91.909,91.752,91.8,91.848,91.823,91.883,92.043,92.391,92.573,92.331,92.225,92.549,92.716,92.367,92.146,92.197,92.82,92.398,92.544,92.684,92.86,92.984,92.812,92.818,92.924,92.598,92.452,92.26,91.895,92.118,92.049,92.07,92.273,92.284,92.896,93.003,93.09,92.883,92.993,92.631,93.125,93.236,93.555,93.475,92.978,92.899,92.82,93.058,92.693,92.699,92.66,92.479,92.213,92.131,92.181,92.543,92.729,92.497,92.651,92.637,92.664,92.476,92.902,93.495,93.06,93.279,93.412,93.735,94.354,94.318,93.821,93.996,94.205,94.199,94.393,94.502,94.008,94.042,93.992,93.928,93.806,93.588,93.755,93.615,93.856,93.932,93.896,93.333,94.174,93.911,94.11,93.861,94.354,94.256,,,,,95.121,,,,,96.084,,,,,96.219,,,,,96.218,,,,,96.1,,,,,96.636,,,,,96.122,,,,95.66,,,,,95.805,,,,,95.237,,,,,95.69,,,,,,,95.442,,,,,95.954,,,,,96.121,,,,,97.04,,,,98.841,,,,99.09,99.064,98.911,98.417,97.888,98.314,98.544,98.516,98.621,98.74,98.826,99.1,98.393,97.809
911,,,,,,90.28,,,,,90.834,,,,,90.234,,,,,90.637,,,,,90.998,,,90.464,,,,,90.301,,,,,,,,,91.9,,,,,91.647,91.812,91.865,91.382,91.834,92.058,91.775,92.394,92.604,92.793,92.783,92.898,93.264,93.233,92.866,93.007,92.552,92.336,92.412,92.052,92.21,92.16,91.783,91.611,91.638,91.62,91.043,91.204,91.104,91.267,90.849,90.855,90.932,90.516,90.65,91.277,91.035,91.268,90.861,90.182,90.242,90.196,90.799,90.774,90.338,90.187,90.209,89.764,90.012,89.85,89.673,90.075,90.044,90.111,89.824,89.895,89.914,90.552,90.105,89.966,90.105,90.141,90.048,90.542,90.509,90.535,91.444,91.917,92.225,91.909,91.748,91.812,91.849,91.822,91.888,92.042,92.388,92.574,92.326,92.216,92.547,92.713,92.376,92.139,92.193,92.82,92.397,92.542,92.683,92.863,92.982,92.807,92.815,92.924,92.593,92.45,92.26,91.888,92.115,92.042,92.067,92.271,92.29,92.888,93.001,93.092,92.88,92.994,92.632,93.128,93.244,93.557,93.473,92.983,92.903,92.82,93.058,92.691,92.695,92.66,92.472,92.212,92.129,92.179,92.545,92.729,92.496,92.65,92.636,92.661,92.477,92.902,93.497,93.064,93.276,93.414,93.736,94.359,94.318,93.821,94.0,94.204,94.205,94.39,94.499,94.008,94.038,93.995,93.927,93.811,93.585,93.751,93.615,93.863,93.933,93.906,93.331,94.176,93.915,94.113,93.862,94.355,94.254,,,,,95.123,,,,,96.074,,,,,96.229,,,,,96.217,,,,,96.094,,,,,96.633,,,,,96.126,,,,95.659,,,,,95.807,,,,,95.243,,,,,95.698,,,,,,,95.446,,,,,95.947,,,,,96.113,,,,,97.051,,,,98.843,,,,99.089,99.055,98.905,98.419,97.88,98.318,98.56,98.521,98.621,98.739,98.83,99.095,98.389,97.815
912,,,,,,90.287,,,,,90.848,,,,,90.234,,,,,90.637,,,,,90.994,,,90.463,,,,,90.298,,,,,,,,,91.901,,,,,91.647,91.81,91.864,91.386,91.841,92.063,91.773,92.396,92.593,92.796,92.784,92.904,93.264,93.238,92.873,93.011,92.553,92.334,92.41,92.058,92.208,92.155,91.781,91.612,91.641,91.622,91.038,91.206,91.105,91.266,90.848,90.847,90.93,90.515,90.646,91.265,91.044,91.263,90.867,90.176,90.254,90.2,90.793,90.771,90.346,90.187,90.214,89.759,90.005,89.852,89.665,90.074,90.045,90.108,89.826,89.894,89.914,90.551,90.104,89.961,90.106,90.146,90.047,90.544,90.514,90.535,91.457,91.909,92.229,91.915,91.751,91.815,91.857,91.812,91.888,92.042,92.384,92.571,92.323,92.225,92.543,92.71,92.372,92.133,92.191,92.82,92.4,92.536,92.683,92.868,92.976,92.811,92.81,92.92,92.594,92.45,92.257,91.89,92.11,92.037,92.067,92.274,92.292,92.891,93.003,93.093,92.878,92.994,92.632,93.127,93.256,93.555,93.469,92.988,92.907,92.822,93.063,92.685,92.691,92.662,92.476,92.21,92.134,92.174,92.551,92.73,92.496,92.651,92.638,92.662,92.478,92.901,93.497,93.068,93.278,93.413,93.737,94.361,94.328,93.818,94.007,94.202,94.21,94.388,94.495,94.007,94.032,94.002,93.923,93.821,93.585,93.747,93.604,93.863,93.932,93.913,93.335,94.189,93.919,94.113,93.857,94.353,94.254,,,,,95.124,,,,,96.076,,,,,96.233,,,,,96.218,,,,,96.095,,,,,96.627,,,,,96.126,,,,95.675,,,,,95.807,,,,,95.247,,,,,95.703,,,,,,,95.445,,,,,95.935,,,,,96.114,,,,,97.031,,,,98.849,,,,99.082,99.05,98.9,98.427,97.865,98.316,98.559,98.516,98.62,98.734,98.83,99.09,98.398,97.818
913,,,,,,90.288,,,,,90.859,,,,,90.23,,,,,90.635,,,,,90.998,,,90.463,,,,,90.292,,,,,,,,,91.922,,,,,91.648,91.806,91.86,91.373,91.853,92.062,91.765,92.395,92.602,92.806,92.783,92.905,93.269,93.237,92.879,93.009,92.559,92.336,92.407,92.054,92.21,92.15,91.776,91.61,91.64,91.624,91.036,91.2,91.111,91.266,90.854,90.852,90.928,90.519,90.641,91.262,91.042,91.267,90.862,90.18,90.26,90.197,90.788,90.772,90.36,90.189,90.216,89.738,89.996,89.852,89.662,90.074,90.052,90.105,89.825,89.891,89.918,90.548,90.103,89.959,90.107,90.151,90.042,90.545,90.513,90.535,91.458,91.893,92.23,91.925,91.742,91.808,91.857,91.815,91.892,92.044,92.384,92.57,92.32,92.224,92.549,92.703,92.371,92.128,92.188,92.819,92.4,92.533,92.683,92.868,92.976,92.809,92.811,92.919,92.593,92.453,92.257,91.887,92.107,92.032,92.064,92.274,92.289,92.894,93.001,93.093,92.879,93.0,92.632,93.124,93.258,93.555,93.481,92.991,92.904,92.822,93.071,92.686,92.694,92.664,92.476,92.21,92.14,92.173,92.557,92.731,92.5,92.652,92.638,92.671,92.475,92.896,93.495,93.068,93.262,93.416,93.731,94.356,94.325,93.813,94.008,94.202,94.21,94.392,94.489,94.006,94.035,94.001,93.918,93.82,93.589,93.747,93.599,93.863,93.93,93.92,93.337,94.19,93.925,94.112,93.856,94.351,94.256,,,,,95.121,,,,,96.082,,,,,96.233,,,,,96.221,,,,,96.093,,,,,96.623,,,,,96.13,,,,95.684,,,,,95.807,,,,,95.243,,,,,95.703,,,,,,,95.443,,,,,95.924,,,,,96.113,,,,,97.115,,,,98.85,,,,99.078,99.05,98.899,98.419,97.874,98.313,98.557,98.516,98.618,98.732,98.836,99.071,98.399,97.814
914,,,,,,90.298,,,,,90.851,,,,,90.228,,,,,90.639,,,,,91.011,,,90.463,,,,,90.29,,,,,,,,,91.929,,,,,91.653,91.802,91.859,91.374,91.853,92.061,91.769,92.395,92.601,92.807,92.777,92.924,93.266,93.227,92.876,93.009,92.561,92.336,92.408,92.056,92.208,92.151,91.776,91.61,91.645,91.627,91.035,91.2,91.111,91.264,90.854,90.854,90.942,90.52,90.637,91.267,91.04,91.266,90.859,90.19,90.255,90.201,90.79,90.771,90.37,90.187,90.214,89.734,89.993,89.845,89.663,90.07,90.049,90.107,89.824,89.892,89.918,90.549,90.112,89.965,90.108,90.144,90.04,90.544,90.513,90.536,91.47,91.896,92.238,91.931,91.741,91.803,91.853,91.822,91.891,92.045,92.385,92.572,92.314,92.223,92.549,92.707,92.366,92.127,92.185,92.82,92.397,92.539,92.681,92.861,92.973,92.808,92.811,92.919,92.591,92.453,92.257,91.897,92.104,92.027,92.063,92.273,92.292,92.897,92.999,93.095,92.878,92.999,92.634,93.121,93.262,93.559,93.482,92.987,92.907,92.823,93.075,92.689,92.694,92.662,92.477,92.21,92.137,92.168,92.555,92.732,92.502,92.649,92.637,92.674,92.476,92.903,93.497,93.064,93.26,93.418,93.726,94.346,94.316,93.814,94.014,94.197,94.213,94.395,94.485,94.0,94.032,93.999,93.916,93.8,93.592,93.756,93.606,93.861,93.927,93.925,93.338,94.191,93.925,94.116,93.855,94.355,94.256,,,,,95.121,,,,,96.077,,,,,96.229,,,,,96.218,,,,,96.09,,,,,96.625,,,,,96.135,,,,95.687,,,,,95.807,,,,,95.248,,,,,95.698,,,,,,,95.441,,,,,95.92,,,,,96.113,,,,,97.123,,,,98.857,,,,99.074,99.05,98.925,98.421,97.877,98.303,98.562,98.521,98.619,98.719,98.837,99.064,98.365,97.814
915,,,,,,90.299,,,,,90.85,,,,,90.22,,,,,90.635,,,,,91.002,,,90.458,,,,,90.288,,,,,,,,,91.935,,,,,91.648,91.802,91.867,91.367,91.849,92.065,91.772,92.396,92.599,92.811,92.786,92.929,93.268,93.22,92.869,93.01,92.558,92.331,92.412,92.062,92.208,92.152,91.785,91.606,91.659,91.63,91.029,91.197,91.114,91.266,90.851,90.85,90.946,90.527,90.64,91.263,91.036,91.264,90.86,90.2,90.251,90.209,90.789,90.771,90.372,90.184,90.202,89.731,89.994,89.841,89.664,90.076,90.044,90.105,89.82,89.888,89.925,90.55,90.112,89.967,90.109,90.148,90.034,90.54,90.513,90.535,91.471,91.901,92.234,91.929,91.74,91.8,91.853,91.822,91.894,92.043,92.382,92.577,92.314,92.224,92.56,92.705,92.367,92.124,92.185,92.821,92.4,92.545,92.683,92.85,92.97,92.808,92.811,92.922,92.587,92.449,92.257,91.901,92.105,92.027,92.062,92.271,92.292,92.904,92.999,93.095,92.876,92.994,92.636,93.126,93.262,93.555,93.482,92.986,92.902,92.826,93.071,92.687,92.694,92.669,92.472,92.211,92.135,92.165,92.55,92.731,92.5,92.647,92.637,92.673,92.48,92.904,93.498,93.063,93.255,93.415,93.724,94.342,94.315,93.814,94.022,94.196,94.218,94.397,94.496,93.995,94.036,94.003,93.913,93.799,93.602,93.769,93.61,93.859,93.928,93.922,93.335,94.188,93.922,94.116,93.856,94.357,94.257,,,,,95.12,,,,,96.071,,,,,96.229,,,,,96.217,,,,,96.09,,,,,96.624,,,,,96.133,,,,95.687,,,,,95.807,,,,,95.25,,,,,95.698,,,,,,,95.44,,,,,95.917,,,,,96.112,,,,,97.126,,,,98.854,,,,99.073,99.039,98.933,98.419,97.867,98.306,98.562,98.52,98.616,98.711,98.847,99.072,98.359,97.831
916,,,,,,90.298,,,,,90.853,,,,,90.222,,,,,90.627,,,,,90.995,,,90.452,,,,,90.292,,,,,,,,,91.937,,,,,91.648,91.799,91.887,91.361,91.847,92.064,91.767,92.396,92.599,92.813,92.785,92.919,93.268,93.212,92.868,93.009,92.562,92.324,92.416,92.063,92.2,92.156,91.783,91.604,91.662,91.626,91.032,91.186,91.119,91.266,90.851,90.847,90.948,90.531,90.64,91.26,91.031,91.264,90.854,90.195,90.257,90.209,90.785,90.764,90.374,90.18,90.199,89.75,89.989,89.834,89.656,90.09,90.055,90.098,89.816,89.886,89.927,90.549,90.111,89.968,90.107,90.146,90.031,90.543,90.509,90.532,91.483,91.904,92.228,91.923,91.746,91.8,91.858,91.82,91.894,92.043,92.388,92.577,92.309,92.223,92.57,92.706,92.359,92.127,92.187,92.822,92.4,92.554,92.683,92.845,92.97,92.806,92.807,92.923,92.579,92.443,92.261,91.902,92.098,92.027,92.058,92.272,92.291,92.917,92.998,93.094,92.874,92.994,92.639,93.129,93.261,93.56,93.48,92.991,92.902,92.826,93.072,92.685,92.695,92.669,92.475,92.212,92.136,92.157,92.551,92.73,92.5,92.647,92.642,92.664,92.481,92.9,93.498,93.058,93.25,93.415,93.713,94.339,94.308,93.816,94.026,94.196,94.221,94.399,94.496,93.996,94.037,94.004,93.9,93.796,93.599,93.767,93.622,93.865,93.928,93.92,93.337,94.188,93.927,94.118,93.849,94.358,94.256,,,,,95.122,,,,,96.075,,,,,96.223,,,,,96.201,,,,,96.093,,,,,96.621,,,,,96.133,,,,95.69,,,,,95.805,,,,,95.251,,,,,95.697,,,,,,,95.455,,,,,95.917,,,,,96.105,,,,,97.125,,,,98.853,,,,99.073,99.036,98.953,98.428,97.868,98.307,98.573,98.529,98.61,98.716,98.862,99.077,98.359,97.844
917,,,,,,90.31,,,,,90.845,,,,,90.221,,,,,90.62,,,,,91.0,,,90.451,,,,,90.295,,,,,,,,,91.937,,,,,91.645,91.801,91.889,91.361,91.851,92.069,91.767,92.394,92.591,92.817,92.787,92.909,93.264,93.213,92.868,93.007,92.563,92.326,92.417,92.066,92.199,92.156,91.77,91.6,91.668,91.624,91.031,91.162,91.118,91.264,90.85,90.853,90.953,90.525,90.633,91.26,91.025,91.264,90.855,90.183,90.25,90.213,90.779,90.759,90.373,90.182,90.186,89.755,89.995,89.832,89.663,90.093,90.057,90.095,89.815,89.887,89.927,90.549,90.111,89.967,90.109,90.144,90.036,90.542,90.509,90.53,91.482,91.897,92.225,91.915,91.749,91.802,91.857,91.81,91.906,92.04,92.393,92.572,92.308,92.226,92.577,92.709,92.363,92.131,92.198,92.825,92.407,92.554,92.678,92.845,92.969,92.806,92.807,92.92,92.576,92.46,92.26,91.905,92.089,92.022,92.057,92.271,92.292,92.921,92.997,93.092,92.877,92.997,92.638,93.132,93.263,93.562,93.476,92.998,92.899,92.829,93.08,92.68,92.692,92.674,92.479,92.209,92.137,92.156,92.548,92.722,92.504,92.643,92.641,92.662,92.48,92.904,93.499,93.06,93.253,93.416,93.712,94.338,94.304,93.816,94.028,94.195,94.228,94.408,94.491,93.995,94.038,93.997,93.898,93.8,93.597,93.764,93.62,93.876,93.932,93.92,93.337,94.194,93.93,94.119,93.85,94.354,94.254,,,,,95.123,,,,,96.076,,,,,96.222,,,,,96.195,,,,,96.096,,,,,96.626,,,,,96.13,,,,95.691,,,,,95.795,,,,,95.252,,,,,95.702,,,,,,,95.455,,,,,95.918,,,,,96.107,,,,,97.136,,,,98.84,,,,99.063,99.032,98.952,98.45,97.855,98.314,98.584,98.539,98.61,98.704,98.863,99.084,98.364,97.852
918,,,,,,90.305,,,,,90.841,,,,,90.215,,,,,90.619,,,,,91.005,,,90.452,,,,,90.3,,,,,,,,,91.937,,,,,91.642,91.798,91.889,91.359,91.851,92.068,91.779,92.394,92.593,92.82,92.787,92.907,93.265,93.214,92.869,93.007,92.566,92.331,92.42,92.07,92.193,92.155,91.766,91.6,91.674,91.623,91.029,91.161,91.115,91.264,90.853,90.859,90.952,90.519,90.633,91.254,91.025,91.262,90.862,90.188,90.264,90.213,90.774,90.761,90.373,90.181,90.173,89.754,90.008,89.831,89.666,90.092,90.057,90.097,89.815,89.888,89.922,90.572,90.113,89.967,90.109,90.146,90.038,90.544,90.51,90.532,91.482,91.892,92.228,91.91,91.759,91.8,91.857,91.799,91.907,92.034,92.394,92.57,92.306,92.228,92.579,92.71,92.368,92.129,92.198,92.829,92.408,92.555,92.681,92.847,92.969,92.807,92.802,92.924,92.567,92.464,92.261,91.909,92.086,92.023,92.049,92.272,92.295,92.919,92.993,93.091,92.881,93.0,92.635,93.132,93.263,93.563,93.469,92.999,92.899,92.838,93.083,92.677,92.691,92.674,92.478,92.209,92.135,92.156,92.547,92.724,92.501,92.645,92.643,92.661,92.48,92.904,93.499,93.061,93.252,93.416,93.713,94.338,94.309,93.81,94.029,94.198,94.227,94.408,94.495,93.993,94.041,93.996,93.896,93.808,93.598,93.763,93.62,93.878,93.938,93.921,93.346,94.196,93.933,94.119,93.847,94.348,94.252,,,,,95.121,,,,,96.074,,,,,96.204,,,,,96.198,,,,,96.098,,,,,96.626,,,,,96.129,,,,95.698,,,,,95.798,,,,,95.248,,,,,95.703,,,,,,,95.448,,,,,95.925,,,,,96.107,,,,,97.124,,,,98.844,,,,99.035,99.032,98.95,98.452,97.876,98.311,98.584,98.531,98.61,98.697,98.863,99.084,98.37,97.88
919,,,,,,90.299,,,,,90.841,,,,,90.208,,,,,90.615,,,,,91.013,,,90.451,,,,,90.3,,,,,,,,,91.935,,,,,91.641,91.796,91.884,91.353,91.853,92.067,91.776,92.387,92.6,92.821,92.781,92.899,93.267,93.209,92.869,92.997,92.561,92.331,92.424,92.073,92.192,92.161,91.765,91.603,91.683,91.625,91.029,91.159,91.116,91.259,90.857,90.858,90.944,90.52,90.634,91.251,91.024,91.264,90.869,90.188,90.27,90.213,90.776,90.762,90.372,90.181,90.164,89.753,90.006,89.827,89.668,90.104,90.058,90.098,89.81,89.879,89.921,90.571,90.116,89.967,90.109,90.144,90.034,90.542,90.51,90.532,91.482,91.894,92.237,91.906,91.761,91.8,91.855,91.799,91.9,92.034,92.394,92.568,92.307,92.233,92.575,92.714,92.369,92.122,92.198,92.828,92.406,92.558,92.686,92.849,92.967,92.812,92.804,92.922,92.565,92.461,92.259,91.91,92.09,92.019,92.056,92.274,92.299,92.917,92.987,93.094,92.882,93.001,92.631,93.127,93.271,93.561,93.472,92.999,92.899,92.839,93.083,92.67,92.684,92.67,92.475,92.211,92.136,92.154,92.549,92.722,92.496,92.652,92.639,92.66,92.48,92.9,93.505,93.061,93.251,93.418,93.715,94.334,94.311,93.811,94.024,94.205,94.226,94.407,94.495,93.995,94.053,94.006,93.9,93.806,93.597,93.762,93.622,93.878,93.938,93.919,93.347,94.198,93.94,94.117,93.847,94.345,94.25,,,,,95.119,,,,,96.07,,,,,96.205,,,,,96.203,,,,,96.098,,,,,96.621,,,,,96.127,,,,95.7,,,,,95.8,,,,,95.239,,,,,95.696,,,,,,,95.457,,,,,95.923,,,,,96.105,,,,,97.123,,,,98.848,,,,99.032,99.033,98.946,98.437,97.875,98.307,98.583,98.527,98.619,98.693,98.867,99.075,98.37,97.884
920,,,,,,90.299,,,,,90.835,,,,,90.208,,,,,90.613,,,,,91.016,,,90.459,,,,,90.291,,,,,,,,,91.934,,,,,91.641,91.804,91.878,91.353,91.858,92.067,91.786,92.388,92.601,92.835,92.776,92.894,93.265,93.212,92.868,93.002,92.567,92.329,92.424,92.074,92.196,92.161,91.768,91.616,91.683,91.626,91.024,91.151,91.118,91.264,90.858,90.86,90.948,90.52,90.631,91.242,91.033,91.265,90.87,90.204,90.271,90.212,90.777,90.762,90.368,90.167,90.159,89.755,90.0,89.817,89.667,90.106,90.056,90.098,89.813,89.876,89.921,90.561,90.118,89.964,90.11,90.144,90.036,90.541,90.511,90.535,91.466,91.889,92.237,91.903,91.769,91.792,91.855,91.799,91.897,92.033,92.39,92.578,92.307,92.234,92.576,92.72,92.366,92.123,92.2,92.825,92.405,92.558,92.687,92.848,92.96,92.812,92.802,92.924,92.564,92.455,92.266,91.91,92.098,92.022,92.055,92.273,92.303,92.912,92.986,93.096,92.883,93.0,92.627,93.116,93.275,93.555,93.471,93.0,92.9,92.845,93.085,92.667,92.689,92.672,92.476,92.211,92.134,92.158,92.55,92.724,92.495,92.653,92.638,92.66,92.483,92.906,93.507,93.059,93.254,93.424,93.714,94.332,94.32,93.822,94.023,94.21,94.236,94.403,94.491,93.993,94.06,94.008,93.9,93.805,93.594,93.762,93.613,93.878,93.938,93.919,93.35,94.2,93.941,94.116,93.848,94.342,94.248,,,,,95.118,,,,,96.06,,,,,96.199,,,,,96.208,,,,,96.1,,,,,96.619,,,,,96.126,,,,95.705,,,,,95.8,,,,,95.243,,,,,95.697,,,,,,,95.461,,,,,95.919,,,,,96.104,,,,,97.118,,,,98.84,,,,99.034,99.023,98.95,98.435,97.877,98.304,98.585,98.521,98.622,98.693,98.87,99.071,98.367,97.885
921,,,,,,90.295,,,,,90.831,,,,,90.208,,,,,90.613,,,,,91.016,,,90.46,,,,,90.287,,,,,,,,,91.919,,,,,91.649,91.808,91.879,91.348,91.854,92.066,91.791,92.388,92.606,92.831,92.778,92.889,93.26,93.218,92.862,92.996,92.567,92.326,92.432,92.077,92.196,92.16,91.775,91.617,91.678,91.624,91.03,91.162,91.12,91.266,90.851,90.859,90.947,90.521,90.633,91.238,91.034,91.261,90.87,90.206,90.267,90.216,90.782,90.762,90.371,90.164,90.16,89.755,89.999,89.824,89.666,90.111,90.055,90.104,89.818,89.874,89.927,90.548,90.119,89.962,90.112,90.143,90.036,90.544,90.509,90.533,91.456,91.889,92.247,91.9,91.77,91.793,91.856,91.803,91.897,92.034,92.392,92.577,92.302,92.233,92.579,92.722,92.375,92.13,92.198,92.828,92.407,92.559,92.689,92.846,92.961,92.815,92.802,92.933,92.564,92.453,92.267,91.916,92.096,92.022,92.059,92.284,92.302,92.903,92.987,93.096,92.89,93.0,92.628,93.115,93.276,93.559,93.471,93.005,92.903,92.843,93.084,92.663,92.687,92.68,92.48,92.209,92.132,92.161,92.549,92.724,92.496,92.653,92.64,92.663,92.482,92.909,93.511,93.061,93.262,93.424,93.72,94.331,94.323,93.826,94.024,94.212,94.236,94.407,94.49,93.996,94.066,94.007,93.896,93.81,93.594,93.76,93.623,93.892,93.942,93.917,93.349,94.199,93.941,94.113,93.847,94.344,94.246,,,,,95.123,,,,,96.065,,,,,96.199,,,,,96.213,,,,,96.104,,,,,96.62,,,,,96.121,,,,95.705,,,,,95.799,,,,,95.244,,,,,95.696,,,,,,,95.457,,,,,95.931,,,,,96.114,,,,,97.138,,,,98.865,,,,99.032,99.023,98.95,98.443,97.867,98.313,98.587,98.526,98.621,98.702,98.881,99.083,98.365,97.879
